13082014 144 16602 515 19403 42.32 89526 1.00 28498 10.00 61876 1.00 21026 38.79 90321 1.00 564 19396.72 656 1.00 7761 1.00 1569 433781.16 0000000000000000 pp500_production_2012
13083015 147 16618 386 14446 43.32 68266 1.00 22195 10.00 48637 1.00 15304 39.71 66528 1.00 423 19854.37 481 1.00 5660 1.00 1707 444015.97 0000000000000000 pp500_production_2012
13083016 148 16618 431 16223 42.08 76365 1.00 23972 10.00 52578 1.00 17432 38.57 76484 1.00 477 19286.38 549 1.00 6167 1.00 1905 431313.53 0000000000000000 pp500_production_2012
13083067 163 16619 820 20570 75.99 193683 1.00 57870 10.00 137221 1.00 23373 69.65 204615 1.00 579 34827.21 765 1.00 11798 1.00 2754 778863.06 0000000000000000 pp500_production_2012
13083068 164 16619 1392 37868 72.22 350928 1.00 107001 10.00 263370 1.00 42379 66.20 354772 1.00 1071 33101.85 1432 1.00 19646 1.00 4953 740277.75 0000000000000000 pp500_production_2012
13083069 165 16619 284 9277 67.10 81457 1.00 25206 10.00 63008 1.00 10215 61.51 79785 1.00 265 30754.33 353 1.00 4349 1.00 1210 687778.62 0000000000000000 pp500_production_2012
13083070 166 16619 1011 35498 66.60 315985 1.00 98847 10.00 252371 1.00 37752 61.05 291288 1.00 1008 30525.04 1315 1.00 16832 1.00 4457 682650.75 0000000000000000 pp500_production_2012
13083073 168 16619 897 21887 64.09 185012 1.00 57582 10.00 145013 1.00 24570 58.75 182208 1.00 634 29376.72 870 1.00 9230 1.00 2899 656970.31 0000000000000000 pp500_production_2012
13083074 169 16619 980 31332 62.48 262173 1.00 81592 10.00 208101 1.00 34748 57.27 252323 1.00 899 28634.84 1217 1.00 12755 1.00 4121 640379.12 0000000000000000 pp500_production_2012
13083081 171 16619 1759 36887 55.65 236685 1.00 63984 10.00 135207 1.00 51037 51.01 324373 1.00 1131 25505.88 1982 1.00 12893 1.00 6507 570404.12 0000000000000000 pp500_production_2012
13083082 172 16619 513 12340 53.70 76410 1.00 20717 10.00 44003 1.00 17284 49.22 105655 1.00 380 24610.93 663 1.00 4057 1.00 2194 550389.81 0000000000000000 pp500_production_2012
13083084 173 16619 1830 41299 53.25 250406 1.00 69093 10.00 147507 1.00 58863 48.81 347349 1.00 1296 24404.24 2387 1.00 12945 1.00 7804 545767.50 0000000000000000 pp500_production_2012
13084001 174 16619 1203 26246 51.48 155571 1.00 41668 10.00 90190 1.00 38466 47.19 219825 1.00 815 23596.44 1548 1.00 7779 1.00 4957 527702.25 0000000000000000 pp500_production_2012
13084004 175 16619 4114 84429 49.46 474731 1.00 128834 10.00 274869 1.00 126399 45.34 693305 1.00 2620 22669.12 5313 1.00 23595 1.00 16975 506963.97 0000000000000000 pp500_production_2012
13084007 177 16619 2224 45589 44.08 230459 1.00 63731 10.00 136183 1.00 67888 40.41 332217 1.00 1441 20204.48 2891 1.00 11490 1.00 9142 451845.66 0000000000000000 pp500_production_2012
13084008 178 16619 3313 65554 41.85 312784 1.00 85695 10.00 179729 1.00 98830 38.36 458979 1.00 2104 19179.36 4289 1.00 15678 1.00 13877 428920.19 0000000000000000 pp500_production_2012
13084025 181 16620 2437 58600 71.50 496174 1.00 148480 10.00 338350 1.00 71513 65.54 561582 1.00 1807 32769.93 3137 1.00 27582 1.00 9675 732854.69 0000000000000000 pp500_production_2012
13084027 182 16620 1557 30715 71.50 246640 1.00 68714 10.00 144776 1.00 42444 65.54 335802 1.00 960 32769.93 1993 1.00 13523 1.00 5603 732854.69 0000000000000000 pp500_production_2012
13084028 183 16620 2026 37668 71.50 301206 1.00 84287 10.00 176097 1.00 52397 65.54 414204 1.00 1184 32769.93 2690 1.00 16684 1.00 6853 732854.69 0000000000000000 pp500_production_2012
13084032 184 16620 884 15010 71.50 121199 1.00 34574 10.00 72925 1.00 20657 65.54 162930 1.00 478 32769.93 1140 1.00 6338 1.00 2819 732854.69 0000000000000000 pp500_production_2012
13084034 185 16620 2113 36537 71.50 294223 1.00 83180 10.00 174678 1.00 50495 65.54 400018 1.00 1165 32769.93 2768 1.00 15767 1.00 6768 732854.69 0000000000000000 pp500_production_2012
13084035 186 16620 2629 41961 71.50 338857 1.00 95266 10.00 200664 1.00 59000 65.54 465589 1.00 1340 32769.93 3465 1.00 17859 1.00 8016 732854.69 0000000000000000 pp500_production_2012
13084036 187 16620 2297 35046 71.50 283995 1.00 80672 10.00 170455 1.00 49111 65.54 388336 1.00 1127 32769.93 3006 1.00 14681 1.00 6635 732854.69 0000000000000000 pp500_production_2012
13084037 188 16620 1794 26457 71.50 215251 1.00 61967 10.00 131386 1.00 36835 65.54 290306 1.00 860 32769.93 2350 1.00 11122 1.00 5093 732854.69 0000000000000000 pp500_production_2012
13084038 189 16620 1359 19187 71.50 155591 1.00 44293 10.00 93866 1.00 27097 65.54 213372 1.00 620 32769.93 1803 1.00 8112 1.00 3759 732854.69 0000000000000000 pp500_production_2012
13084039 190 16620 2127 28525 71.50 232726 1.00 65595 10.00 138889 1.00 40683 65.54 322484 1.00 924 32769.93 2791 1.00 11828 1.00 5639 732854.69 0000000000000000 pp500_production_2012
13084040 191 16620 1818 37893 42.00 180329 1.00 51032 10.00 106319 1.00 54419 38.50 253355 1.00 1251 19250.00 2329 1.00 9341 1.00 7647 430500.00 0000000000000000 pp500_production_2012
13084041 192 16620 1577 32594 40.56 148808 1.00 41391 10.00 85810 1.00 47588 37.18 213847 1.00 1070 18590.00 2051 1.00 7742 1.00 6687 415740.00 0000000000000000 pp500_production_2012
13084051 195 16622 582 13646 71.52 106911 1.00 29924 10.00 61409 1.00 18100 65.56 141997 1.00 422 32780.00 743 1.00 6752 1.00 2477 733080.00 0000000000000000 pp500_production_2012
13085003 196 16622 541 12599 66.96 93120 1.00 26355 10.00 54695 1.00 16616 61.38 123127 1.00 396 30690.00 688 1.00 5570 1.00 2288 686340.00 0000000000000000 pp500_production_2012
